frequency of X,Amplitude of X,frequency of Y,Amplitude of Y,frequency of Z,Amplitude of Z
390.7815631,1.160620045,390.7815631,2.796408832,390.7815631,0.34750107
391.7835671,1.83769033,391.7835671,1.540734712,391.7835671,1.316250567
392.7855711,3.566232811,392.7855711,1.959090237,392.7855711,1.87428103
393.7875752,0.958058453,393.7875752,2.430110051,393.7875752,0.528716439
394.7895792,4.062963432,394.7895792,1.686358718,394.7895792,1.29328992
395.7915832,4.551684844,395.7915832,4.051547762,395.7915832,1.064141057
396.7935872,2.518962048,396.7935872,2.228179331,396.7935872,1.157338362
397.7955912,2.350925,397.7955912,1.616501941,397.7955912,0.631207709
398.7975952,1.253042193,398.7975952,0.863185715,398.7975952,2.234270822
399.7995992,3.369731487,399.7995992,1.870778793,399.7995992,1.396120293
400.8016032,2.157615835,400.8016032,1.611805466,400.8016032,1.362506448
401.8036072,3.675215954,401.8036072,1.027227363,401.8036072,1.265702581
402.8056112,1.760976019,402.8056112,1.076568157,402.8056112,2.110120581
403.8076152,2.723916644,403.8076152,0.916905676,403.8076152,0.487411552
404.8096192,1.828065692,404.8096192,0.925454683,404.8096192,0.967944919
405.8116232,1.383835982,405.8116232,2.186754766,405.8116232,1.78944168
406.8136273,1.874617209,406.8136273,3.180617692,406.8136273,2.297561927
407.8156313,5.735721764,407.8156313,1.774082782,407.8156313,0.544855373
408.8176353,0.187728539,408.8176353,0.920278765,408.8176353,0.675815339
409.8196393,2.1878582,409.8196393,0.765467266,409.8196393,0.683570027
410.8216433,2.006724945,410.8216433,3.049812438,410.8216433,1.195709242
411.8236473,1.071971673,411.8236473,1.688354519,411.8236473,2.071328036
412.8256513,3.27401636,412.8256513,0.55536936,412.8256513,0.336521566
413.8276553,2.443610553,413.8276553,2.443219106,413.8276553,0.823482776
414.8296593,1.430157398,414.8296593,3.566913066,414.8296593,1.776102003
415.8316633,1.933712856,415.8316633,2.782684749,415.8316633,2.074367755
416.8336673,1.259261762,416.8336673,0.495359973,416.8336673,0.779150482
417.8356713,3.458385283,417.8356713,2.210714605,417.8356713,1.227775576
418.8376754,2.009133411,418.8376754,4.452717106,418.8376754,1.925796255
419.8396794,1.274526636,419.8396794,1.837579379,419.8396794,0.048100531
420.8416834,2.071948296,420.8416834,0.544278017,420.8416834,1.334684737
421.8436874,0.378665025,421.8436874,2.350970766,421.8436874,2.149922452
422.8456914,3.351692332,422.8456914,3.094879246,422.8456914,1.152417621
423.8476954,2.485372973,423.8476954,2.6030571,423.8476954,1.316625157
424.8496994,1.658377371,424.8496994,2.561311572,424.8496994,0.377339803
425.8517034,1.359701016,425.8517034,2.134090249,425.8517034,1.830571213
426.8537074,0.231570858,426.8537074,0.770849403,426.8537074,1.343282233
427.8557114,0.381190412,427.8557114,1.040880063,427.8557114,0.518807279
428.8577154,4.03339885,428.8577154,3.430614858,428.8577154,0.954961702
429.8597194,0.429632747,429.8597194,0.435720588,429.8597194,1.988959958
430.8617234,0.836820963,430.8617234,2.470391745,430.8617234,1.241948297
431.8637275,5.04641056,431.8637275,1.406748225,431.8637275,1.778507028
432.8657315,1.417317972,432.8657315,1.847424347,432.8657315,1.217327041
433.8677355,2.177053275,433.8677355,1.54147841,433.8677355,1.477447309
434.8697395,0.618313619,434.8697395,2.073511533,434.8697395,1.036113949
435.8717435,2.503249792,435.8717435,2.124563851,435.8717435,2.016909093
436.8737475,2.863977207,436.8737475,3.349425731,436.8737475,1.170608318
437.8757515,1.346860624,437.8757515,1.608061917,437.8757515,3.137064784
438.8777555,3.422226298,438.8777555,1.816922423,438.8777555,2.956407737
439.8797595,2.837142606,439.8797595,2.11850762,439.8797595,4.534958927
440.8817635,2.59235444,440.8817635,2.567646368,440.8817635,2.220819511
441.8837675,1.379264509,441.8837675,2.699927744,441.8837675,1.029053711
442.8857715,1.211692689,442.8857715,1.510589037,442.8857715,0.645409254
443.8877756,3.127186771,443.8877756,3.896291232,443.8877756,3.464903946
444.8897796,0.892578547,444.8897796,1.82196046,444.8897796,2.577819569
445.8917836,2.458096459,445.8917836,3.040661437,445.8917836,0.796164697
446.8937876,3.285081672,446.8937876,4.93752733,446.8937876,2.191596549
447.8957916,2.935264467,447.8957916,2.635006117,447.8957916,0.944800523
448.8977956,1.113168049,448.8977956,0.686200498,448.8977956,1.735034616
449.8997996,1.375820356,449.8997996,0.635747776,449.8997996,0.241520888
450.9018036,0.582754932,450.9018036,1.149924395,450.9018036,1.154837017
451.9038076,2.872606548,451.9038076,1.968840657,451.9038076,3.03455061
452.9058116,1.307232586,452.9058116,5.184846955,452.9058116,2.039647277
453.9078156,4.394559065,453.9078156,5.14159515,453.9078156,2.902350991
454.9098196,2.887655718,454.9098196,5.586587116,454.9098196,3.605210769
455.9118236,2.049511005,455.9118236,3.222169636,455.9118236,3.660505193
456.9138277,4.978518142,456.9138277,2.292465573,456.9138277,1.211560533
457.9158317,2.177829215,457.9158317,2.199671448,457.9158317,0.238120073
458.9178357,2.599577958,458.9178357,4.155055714,458.9178357,2.018742491
459.9198397,1.213797202,459.9198397,2.93195319,459.9198397,1.404352873
460.9218437,3.221210243,460.9218437,0.392307684,460.9218437,1.53705552
461.9238477,6.20178297,461.9238477,2.069346215,461.9238477,4.866290856
462.9258517,1.628409344,462.9258517,2.58127682,462.9258517,3.221955681
463.9278557,4.470121543,463.9278557,3.626483233,463.9278557,3.961387315
464.9298597,4.159663063,464.9298597,3.57207299,464.9298597,3.750382159
465.9318637,5.958046854,465.9318637,4.828939424,465.9318637,2.689117947
466.9338677,3.616654357,466.9338677,3.941512393,466.9338677,1.258509369
467.9358717,7.437575898,467.9358717,5.630179841,467.9358717,9.111807964
468.9378758,5.888791837,468.9378758,4.631484605,468.9378758,3.91067594
469.9398798,8.972916945,469.9398798,4.980927919,469.9398798,6.834032225
470.9418838,1.837664808,470.9418838,2.916765886,470.9418838,3.578829895
471.9438878,13.15659666,471.9438878,9.564740036,471.9438878,9.845940186
472.9458918,1.164789973,472.9458918,3.511270578,472.9458918,3.249727447
473.9478958,18.57950175,473.9478958,11.11706568,473.9478958,9.746389537
474.9498998,4.709508084,474.9498998,0.414645462,474.9498998,2.932377049
475.9519038,7.701542632,475.9519038,6.542325975,475.9519038,5.854878428
476.9539078,11.82283366,476.9539078,7.40689516,476.9539078,4.791188499
477.9559118,2.336294312,477.9559118,5.868354332,477.9559118,8.214315918
478.9579158,6.290823658,478.9579158,10.52798478,478.9579158,10.24277063
479.9599198,9.812930727,479.9599198,3.924693681,479.9599198,7.704272723
480.9619238,14.79511637,480.9619238,12.84125615,480.9619238,7.890508683
481.9639279,9.604235657,481.9639279,6.082725607,481.9639279,12.45465442
482.9659319,14.33053599,482.9659319,9.887821953,482.9659319,7.051193646
483.9679359,9.154523383,483.9679359,2.892231478,483.9679359,6.654435272
484.9699399,9.943968978,484.9699399,4.162675587,484.9699399,3.215430406
485.9719439,4.95262701,485.9719439,2.07912582,485.9719439,6.279029126
486.9739479,1.031701041,486.9739479,2.89291633,486.9739479,3.87015928
487.9759519,3.207714721,487.9759519,1.755960891,487.9759519,5.034668369
488.9779559,3.646826809,488.9779559,2.689544044,488.9779559,5.785915831
489.9799599,0.257293571,489.9799599,1.703443405,489.9799599,1.853077836
490.9819639,4.12016657,490.9819639,1.924579198,490.9819639,0.171072599
491.9839679,6.086621318,491.9839679,5.703415313,491.9839679,3.235509023
492.9859719,13.11937373,492.9859719,7.104521724,492.9859719,8.254996913
493.987976,5.550620398,493.987976,1.639458661,493.987976,4.633529257
494.98998,6.291151907,494.98998,6.028603905,494.98998,3.137908581
495.991984,1.543232031,495.991984,3.449816744,495.991984,2.406647573
496.993988,3.971460836,496.993988,3.328203409,496.993988,1.589062274
497.995992,0.924933592,497.995992,1.913244937,497.995992,1.521533637
498.997996,2.802899262,498.997996,3.717838467,498.997996,1.003986183
500,3.427032588,500,2.493632851,500,3.913855208
