frequency of X,Amplitude of X,frequency of Y,Amplitude of Y,frequency of Z,Amplitude of Z
390.7815631,1.647305941,390.7815631,1.932371018,390.7815631,1.15331116
391.7835671,1.685276425,391.7835671,1.146398065,391.7835671,0.87470676
392.7855711,3.169974382,392.7855711,1.322375753,392.7855711,0.549486568
393.7875752,2.629685092,393.7875752,2.446193125,393.7875752,0.809026109
394.7895792,0.142414549,394.7895792,1.875218564,394.7895792,1.878283119
395.7915832,1.67629897,395.7915832,1.845391492,395.7915832,1.066452354
396.7935872,1.33540054,396.7935872,2.986879912,396.7935872,0.36575139
397.7955912,1.299290302,397.7955912,2.057708431,397.7955912,0.392109211
398.7975952,0.937900959,398.7975952,1.621710759,398.7975952,0.658115492
399.7995992,1.658496062,399.7995992,1.548744014,399.7995992,1.1767096
400.8016032,2.901461431,400.8016032,0.582439794,400.8016032,0.746699875
401.8036072,2.624650951,401.8036072,0.453722676,401.8036072,1.739834943
402.8056112,1.325179696,402.8056112,1.901344908,402.8056112,0.675579572
403.8076152,1.759905445,403.8076152,2.144860494,403.8076152,1.279028604
404.8096192,0.919396344,404.8096192,0.802895835,404.8096192,1.124662349
405.8116232,0.539382367,405.8116232,1.318829199,405.8116232,1.365284083
406.8136273,2.075050149,406.8136273,1.765804934,406.8136273,0.995892659
407.8156313,0.965831265,407.8156313,0.627561033,407.8156313,0.408563793
408.8176353,0.64241585,408.8176353,0.805244608,408.8176353,0.592994867
409.8196393,0.857348962,409.8196393,1.774581096,409.8196393,0.828417126
410.8216433,2.551070485,410.8216433,2.564236686,410.8216433,1.121666305
411.8236473,0.448445122,411.8236473,1.613736739,411.8236473,1.261275415
412.8256513,1.712888611,412.8256513,2.289878124,412.8256513,0.913149494
413.8276553,0.37336027,413.8276553,1.17312319,413.8276553,0.3518979
414.8296593,1.018531132,414.8296593,1.836630605,414.8296593,1.265145308
415.8316633,1.316747836,415.8316633,0.873017363,415.8316633,1.305402444
416.8336673,0.364892003,416.8336673,2.119150113,416.8336673,1.469956416
417.8356713,1.402574839,417.8356713,0.465719888,417.8356713,0.251188623
418.8376754,1.491243999,418.8376754,1.828013163,418.8376754,0.307133509
419.8396794,0.48270503,419.8396794,2.24791619,419.8396794,0.39616457
420.8416834,1.249683697,420.8416834,2.132346547,420.8416834,0.888521111
421.8436874,2.269263883,421.8436874,0.58596264,421.8436874,0.479708637
422.8456914,0.581802457,422.8456914,0.767445316,422.8456914,1.443883634
423.8476954,2.427605047,423.8476954,1.470496774,423.8476954,1.132579034
424.8496994,0.862141657,424.8496994,2.019244155,424.8496994,1.006929532
425.8517034,1.758554614,425.8517034,2.495418177,425.8517034,0.438257351
426.8537074,2.755194724,426.8537074,0.697115725,426.8537074,0.425755412
427.8557114,1.513083155,427.8557114,1.60199411,427.8557114,0.1948196
428.8577154,0.496006805,428.8577154,1.332512913,428.8577154,0.928987436
429.8597194,0.969238999,429.8597194,1.436886573,429.8597194,1.534024783
430.8617234,1.399652565,430.8617234,0.968607824,430.8617234,0.870804266
431.8637275,1.688655891,431.8637275,1.143912739,431.8637275,1.602737426
432.8657315,1.67673736,432.8657315,1.759234459,432.8657315,1.032416126
433.8677355,1.336358783,433.8677355,0.787895485,433.8677355,0.591567232
434.8697395,1.832955799,434.8697395,2.099325834,434.8697395,0.742087468
435.8717435,1.462934246,435.8717435,0.770181891,435.8717435,0.517509911
436.8737475,3.053665039,436.8737475,0.373100294,436.8737475,0.778246519
437.8757515,2.332624548,437.8757515,1.448998122,437.8757515,0.876552908
438.8777555,3.151142798,438.8777555,0.323301532,438.8777555,0.679534039
439.8797595,1.097935685,439.8797595,2.899916552,439.8797595,0.404087885
440.8817635,1.796846465,440.8817635,1.049192523,440.8817635,0.679273355
441.8837675,1.790858172,441.8837675,0.519710523,441.8837675,1.143227082
442.8857715,2.632451436,442.8857715,1.417202263,442.8857715,1.158254352
443.8877756,2.048255232,443.8877756,0.260235087,443.8877756,0.62276437
444.8897796,1.107695155,444.8897796,0.69124413,444.8897796,0.150905841
445.8917836,1.694364144,445.8917836,0.492194563,445.8917836,1.64527509
446.8937876,3.038061362,446.8937876,2.717670327,446.8937876,1.408423997
447.8957916,0.815229965,447.8957916,1.17574494,447.8957916,1.201675681
448.8977956,1.373551734,448.8977956,1.417640829,448.8977956,0.790477285
449.8997996,1.304770956,449.8997996,2.300119229,449.8997996,1.118540685
450.9018036,0.808701868,450.9018036,0.665997921,450.9018036,1.080812158
451.9038076,1.049168864,451.9038076,0.477697777,451.9038076,1.24447164
452.9058116,2.123772335,452.9058116,0.88371792,452.9058116,1.21651204
453.9078156,0.362325661,453.9078156,2.119722624,453.9078156,0.302442568
454.9098196,0.604110371,454.9098196,2.195916389,454.9098196,1.410906358
455.9118236,1.140972985,455.9118236,0.844351115,455.9118236,1.004673327
456.9138277,3.375602776,456.9138277,0.41482784,456.9138277,0.549519046
457.9158317,2.980851128,457.9158317,1.145683498,457.9158317,2.680516838
458.9178357,1.768433565,458.9178357,0.529166307,458.9178357,1.780253375
459.9198397,1.602889061,459.9198397,1.019621275,459.9198397,1.072097825
460.9218437,2.332465324,460.9218437,0.480958074,460.9218437,1.152449515
461.9238477,2.401533134,461.9238477,0.718660735,461.9238477,1.3677762
462.9258517,0.758151043,462.9258517,0.793448775,462.9258517,0.262056925
463.9278557,1.153843687,463.9278557,0.162723736,463.9278557,0.389729243
464.9298597,0.859078662,464.9298597,1.490059798,464.9298597,1.840550309
465.9318637,2.908448062,465.9318637,2.354458586,465.9318637,0.484906578
466.9338677,1.754132153,466.9338677,2.224834108,466.9338677,1.654563803
467.9358717,0.809355936,467.9358717,1.131388005,467.9358717,0.99888428
468.9378758,1.303165258,468.9378758,0.469459824,468.9378758,0.850445352
469.9398798,2.078730232,469.9398798,0.740623737,469.9398798,0.83537421
470.9418838,1.491498338,470.9418838,1.45908505,470.9418838,1.11933135
471.9438878,1.226089312,471.9438878,2.111909737,471.9438878,0.467448183
472.9458918,0.639413791,472.9458918,1.442700778,472.9458918,0.194521244
473.9478958,1.44925233,473.9478958,0.77546381,473.9478958,0.621296154
474.9498998,3.138809371,474.9498998,1.118244785,474.9498998,2.471058651
475.9519038,1.93114784,475.9519038,0.173517921,475.9519038,1.267477506
476.9539078,0.543084126,476.9539078,1.033620359,476.9539078,1.373919298
477.9559118,1.394592716,477.9559118,2.067161828,477.9559118,1.369509115
478.9579158,1.615123582,478.9579158,1.384238234,478.9579158,0.978508783
479.9599198,0.98634724,479.9599198,1.28185905,479.9599198,1.111403428
480.9619238,1.154395371,480.9619238,1.71747274,480.9619238,0.16715836
481.9639279,0.57764536,481.9639279,0.63841817,481.9639279,0.51081093
482.9659319,2.465380975,482.9659319,2.527267547,482.9659319,0.993563964
483.9679359,1.087691637,483.9679359,1.681757107,483.9679359,1.330084324
484.9699399,1.505603147,484.9699399,1.218011269,484.9699399,0.190354901
485.9719439,2.387552238,485.9719439,0.824498092,485.9719439,1.744220475
486.9739479,2.00464297,486.9739479,1.530508903,486.9739479,1.490882018
487.9759519,1.324001248,487.9759519,1.373829527,487.9759519,0.849273265
488.9779559,1.562410511,488.9779559,0.750144289,488.9779559,2.173781078
489.9799599,2.091757337,489.9799599,1.382379781,489.9799599,0.900440031
490.9819639,0.482182077,490.9819639,0.858873663,490.9819639,1.670092584
491.9839679,1.927336419,491.9839679,1.407375121,491.9839679,0.761990983
492.9859719,1.732483972,492.9859719,0.07127435,492.9859719,2.382531818
493.987976,0.882963718,493.987976,1.830782211,493.987976,1.043651333
494.98998,1.433387935,494.98998,2.159753086,494.98998,1.500799858
495.991984,1.35745636,495.991984,1.467692807,495.991984,0.648415568
496.993988,1.075533978,496.993988,0.503080071,496.993988,1.585628522
497.995992,1.503098472,497.995992,1.416032045,497.995992,2.049792341
498.997996,1.733271477,498.997996,0.868188666,498.997996,1.1099779
500,0.93922663,500,0.444086901,500,1.376800843
